,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,Gender,Age,PositiveTransfer,FaceStimMatrix,oldYMcounter,oldYFcounter,oldOMcounter,oldOFcounter,newYMcounter,newYFcounter,newOMcounter,newOFcounter,keyPressed,Mem,Hit,FA,CR,Miss,RT,subject
89,90,MemResp,3,90,9,89,1,OM,1,2,0,11,16,16,18,18,5,5,6,6,k,1,0,0,1,0,891,46
90,91,MemResp,3,91,10,90,1,YF,2,1,1,2,16,17,18,18,5,5,6,6,a,2,1,0,0,0,736,46
91,92,MemResp,3,92,11,91,1,OM,1,2,1,3,16,17,19,18,5,5,6,6,k,2,0,0,0,1,862,46
92,93,MemResp,3,93,12,92,1,OF,2,2,0,4,16,17,19,19,5,5,6,6,k,2,0,0,0,1,1138,46
93,94,MemResp,3,94,13,93,1,YM,1,1,0,1,17,17,19,19,5,5,6,6,k,2,0,0,0,1,879,46
94,95,MemResp,3,95,14,94,1,OF,2,2,0,12,17,17,19,19,5,5,6,7,k,1,0,0,1,0,764,46
95,96,MemResp,3,96,15,95,1,OM,1,2,1,3,17,17,20,19,5,5,6,7,k,2,0,0,0,1,833,46
96,97,MemResp,3,97,16,96,1,YF,2,1,0,10,17,17,20,19,5,6,6,7,k,1,0,0,1,0,774,46
97,98,MemResp,3,98,17,97,1,YF,2,1,1,2,17,18,20,19,5,6,6,7,a,2,1,0,0,0,852,46
98,99,MemResp,3,99,18,98,1,OM,1,2,0,11,17,18,20,19,5,6,7,7,a,1,0,1,0,0,880,46
99,100,MemResp,3,100,19,99,1,YF,2,1,0,10,17,18,20,19,5,7,7,7,k,1,0,0,1,0,1308,46
100,101,MemResp,3,101,20,100,1,OM,1,2,1,3,17,18,21,19,5,7,7,7,a,2,1,0,0,0,1217,46
101,102,MemResp,3,102,21,101,1,YF,2,1,1,2,17,19,21,19,5,7,7,7,a,2,1,0,0,0,838,46
102,103,MemResp,3,103,22,102,1,YM,1,1,0,1,18,19,21,19,5,7,7,7,k,2,0,0,0,1,804,46
103,104,MemResp,3,104,23,103,1,YF,2,1,1,2,18,20,21,19,5,7,7,7,a,2,1,0,0,0,1040,46
104,105,MemResp,3,105,24,104,1,OM,1,2,1,3,18,20,22,19,5,7,7,7,k,2,0,0,0,1,1349,46
105,106,MemResp,3,106,25,105,1,YM,1,1,0,1,19,20,22,19,5,7,7,7,a,2,1,0,0,0,1058,46
106,107,MemResp,3,107,26,106,1,YF,2,1,1,2,19,21,22,19,5,7,7,7,a,2,1,0,0,0,823,46
107,108,MemResp,3,108,27,107,1,OF,2,2,0,12,19,21,22,19,5,7,7,8,k,1,0,0,1,0,924,46
108,109,MemResp,3,109,28,108,1,OF,2,2,0,4,19,21,22,20,5,7,7,8,a,2,1,0,0,0,1073,46
109,110,MemResp,3,110,29,109,1,OF,2,2,0,4,19,21,22,21,5,7,7,8,a,2,1,0,0,0,846,46
110,111,MemResp,3,111,30,110,1,YM,1,1,0,9,19,21,22,21,6,7,7,8,k,1,0,0,1,0,891,46
111,112,MemResp,3,112,31,111,1,OF,2,2,0,12,19,21,22,21,6,7,7,9,a,1,0,1,0,0,831,46
112,113,MemResp,3,113,32,112,1,YM,1,1,0,9,19,21,22,21,7,7,7,9,k,1,0,0,1,0,988,46
113,114,MemResp,3,114,33,113,1,YF,2,1,1,2,19,22,22,21,7,7,7,9,a,2,1,0,0,0,1257,46
114,115,MemResp,3,115,34,114,1,OM,1,2,0,11,19,22,22,21,7,7,8,9,k,1,0,0,1,0,1461,46
115,116,MemResp,3,116,35,115,1,YM,1,1,0,9,19,22,22,21,8,7,8,9,k,1,0,0,1,0,954,46
116,117,MemResp,3,117,36,116,1,YF,2,1,0,10,19,22,22,21,8,8,8,9,k,1,0,0,1,0,760,46
117,118,MemResp,3,118,37,117,1,YF,2,1,1,2,19,23,22,21,8,8,8,9,a,2,1,0,0,0,924,46
118,119,MemResp,3,119,38,118,1,OF,2,2,0,4,19,23,22,22,8,8,8,9,k,2,0,0,0,1,866,46
119,120,MemResp,3,120,39,119,1,YF,2,1,1,2,19,24,22,22,8,8,8,9,a,2,1,0,0,0,1094,46
120,121,MemResp,3,121,40,120,1,YM,1,1,0,1,20,24,22,22,8,8,8,9,a,2,1,0,0,0,1419,46
121,122,MemResp,3,122,41,121,1,YM,1,1,0,1,21,24,22,22,8,8,8,9,a,2,1,0,0,0,1672,46
122,123,MemResp,3,123,42,122,1,YF,2,1,1,2,21,25,22,22,8,8,8,9,a,2,1,0,0,0,1021,46
123,124,MemResp,3,124,43,123,1,OM,1,2,0,11,21,25,22,22,8,8,9,9,k,1,0,0,1,0,1098,46
124,125,MemResp,3,125,44,124,1,YM,1,1,0,1,22,25,22,22,8,8,9,9,a,2,1,0,0,0,934,46
125,126,MemResp,3,126,45,125,1,YF,2,1,1,2,22,26,22,22,8,8,9,9,k,2,0,0,0,1,1667,46
126,127,MemResp,3,127,46,126,1,OF,2,2,0,4,22,26,22,23,8,8,9,9,a,2,1,0,0,0,968,46
127,128,MemResp,3,128,47,127,1,OM,1,2,1,3,22,26,23,23,8,8,9,9,a,2,1,0,0,0,743,46
128,129,MemResp,3,129,48,128,1,YF,2,1,1,2,22,27,23,23,8,8,9,9,a,2,1,0,0,0,1146,46
129,130,MemResp,3,130,49,129,1,YM,1,1,0,1,23,27,23,23,8,8,9,9,a,2,1,0,0,0,799,46
130,131,MemResp,3,131,50,130,1,YF,2,1,0,10,23,27,23,23,8,9,9,9,k,1,0,0,1,0,1036,46
131,132,MemResp,3,132,51,131,1,YM,1,1,0,1,24,27,23,23,8,9,9,9,a,2,1,0,0,0,1249,46
132,133,MemResp,3,133,52,132,1,YM,1,1,0,1,25,27,23,23,8,9,9,9,k,2,0,0,0,1,998,46
133,134,MemResp,3,134,53,133,1,OM,1,2,1,3,25,27,24,23,8,9,9,9,k,2,0,0,0,1,947,46
134,135,MemResp,3,135,54,134,1,OM,1,2,1,3,25,27,25,23,8,9,9,9,k,2,0,0,0,1,1064,46
135,136,MemResp,3,136,55,135,1,OM,1,2,1,3,25,27,26,23,8,9,9,9,k,2,0,0,0,1,813,46
136,137,MemResp,3,137,56,136,1,OF,2,2,0,4,25,27,26,24,8,9,9,9,k,2,0,0,0,1,850,46
137,138,MemResp,3,138,57,137,1,YM,1,1,0,1,26,27,26,24,8,9,9,9,a,2,1,0,0,0,1151,46
138,139,MemResp,3,139,58,138,1,OF,2,2,0,4,26,27,26,25,8,9,9,9,a,2,1,0,0,0,1010,46
139,140,MemResp,3,140,59,139,1,OM,1,2,1,3,26,27,27,25,8,9,9,9,k,2,0,0,0,1,903,46
140,141,MemResp,3,141,60,140,1,OF,2,2,0,4,26,27,27,26,8,9,9,9,k,2,0,0,0,1,1717,46
141,142,MemResp,3,142,61,141,1,YM,1,1,0,1,27,27,27,26,8,9,9,9,k,2,0,0,0,1,1097,46
142,143,MemResp,3,143,62,142,1,OF,2,2,0,4,27,27,27,27,8,9,9,9,k,2,0,0,0,1,910,46
143,144,MemResp,3,144,63,143,1,OM,1,2,1,3,27,27,28,27,8,9,9,9,k,2,0,0,0,1,851,46
144,145,MemResp,3,145,64,144,1,YM,1,1,0,1,28,27,28,27,8,9,9,9,k,2,0,0,0,1,832,46
145,146,MemResp,3,146,65,145,1,YM,1,1,0,1,29,27,28,27,8,9,9,9,k,2,0,0,0,1,1453,46
146,147,MemResp,3,147,66,146,1,YM,1,1,0,1,30,27,28,27,8,9,9,9,k,2,0,0,0,1,1035,46
147,148,MemResp,3,148,67,147,1,YM,1,1,0,9,30,27,28,27,9,9,9,9,k,1,0,0,1,0,1095,46
148,149,MemResp,3,149,68,148,1,OM,1,2,1,3,30,27,29,27,9,9,9,9,k,2,0,0,0,1,1436,46
149,150,MemResp,3,150,69,149,1,OF,2,2,0,4,30,27,29,28,9,9,9,9,a,2,1,0,0,0,1065,46
150,151,MemResp,3,151,70,150,1,OM,1,2,0,11,30,27,29,28,9,9,10,9,k,1,0,0,1,0,1213,46
151,152,MemResp,3,152,71,151,1,YF,2,1,1,2,30,28,29,28,9,9,10,9,a,2,1,0,0,0,938,46
152,153,MemRespITI,3,153,72,152,1,OF,2,2,0,12,30,28,29,28,9,9,10,10,0,1,0,0,0,0,938,46
153,154,MemResp,3,154,73,153,1,YF,2,1,1,2,30,29,29,28,9,9,10,10,a,2,1,0,0,0,819,46
154,155,MemResp,3,155,74,154,1,OF,2,2,0,4,30,29,29,29,9,9,10,10,a,2,1,0,0,0,1280,46
155,156,MemRespITI,3,156,75,155,1,OF,2,2,0,4,30,29,29,30,9,9,10,10,0,2,0,0,0,0,1280,46
156,157,MemResp,3,157,76,156,1,YM,1,1,0,9,30,29,29,30,10,9,10,10,k,1,0,0,1,0,1073,46
157,158,MemResp,3,158,77,157,1,YF,2,1,1,2,30,30,29,30,10,9,10,10,a,2,1,0,0,0,701,46
158,159,MemResp,3,159,78,158,1,OM,1,2,1,3,30,30,30,30,10,9,10,10,k,2,0,0,0,1,962,46
159,160,MemResp,3,160,79,159,1,YF,2,1,0,10,30,30,30,30,10,10,10,10,k,1,0,0,1,0,"1071
Filler",46
0,1,MemResp,4,1,0,0,0,OM,1,2,1,3,0,0,1,0,0,0,0,0,s,2,1,0,0,0,1131,47
1,2,MemResp,4,2,1,1,0,YM,1,1,0,1,1,0,1,0,0,0,0,0,s,2,1,0,0,0,549,47
2,3,MemResp,4,3,2,2,0,OF,2,2,0,4,1,0,1,1,0,0,0,0,l,2,0,0,0,1,435,47
3,4,MemResp,4,4,3,3,0,YM,1,1,0,9,1,0,1,1,1,0,0,0,s,1,0,1,0,0,1607,47
4,5,MemResp,4,5,4,4,0,OF,2,2,0,4,1,0,1,2,1,0,0,0,l,2,0,0,0,1,561,47
5,6,MemResp,4,6,5,5,0,OM,1,2,0,11,1,0,1,2,1,0,1,0,l,1,0,0,1,0,1653,47
6,7,MemRespITI,4,7,6,6,0,OM,1,2,1,3,1,0,2,2,1,0,1,0,0,2,0,0,0,0,1653,47
7,8,MemResp,4,8,7,7,0,YM,1,1,0,9,1,0,2,2,2,0,1,0,s,1,0,1,0,0,586,47
8,9,MemResp,4,9,8,8,0,OF,2,2,0,4,1,0,2,3,2,0,1,0,s,2,1,0,0,0,706,47
9,10,MemResp,4,10,9,9,0,YF,2,1,1,2,1,1,2,3,2,0,1,0,s,2,1,0,0,0,626,47
10,11,MemResp,4,11,10,10,0,OM,1,2,1,3,1,1,3,3,2,0,1,0,s,2,1,0,0,0,96,47
11,12,MemResp,4,12,11,11,0,YF,2,1,1,2,1,2,3,3,2,0,1,0,a,2,1,0,0,0,1050,47
12,13,MemResp,4,13,12,12,0,YM,1,1,0,1,2,2,3,3,2,0,1,0,s,2,1,0,0,0,619,47
13,14,MemResp,4,14,13,13,0,YM,1,1,0,9,2,2,3,3,3,0,1,0,l,1,0,0,1,0,563,47
14,15,MemResp,4,15,14,14,0,YM,1,1,0,1,3,2,3,3,3,0,1,0,a,2,1,0,0,0,683,47
15,16,MemResp,4,16,15,15,0,YM,1,1,0,1,4,2,3,3,3,0,1,0,k,2,0,0,0,1,121,47
16,17,MemResp,4,17,16,16,0,YF,2,1,1,2,4,3,3,3,3,0,1,0,a,2,1,0,0,0,292,47
17,18,MemResp,4,18,17,17,0,YF,2,1,0,10,4,3,3,3,3,1,1,0,s,1,0,1,0,0,1358,47
18,19,MemResp,4,19,18,18,0,YM,1,1,0,1,5,3,3,3,3,1,1,0,a,2,1,0,0,0,379,47
19,20,MemResp,4,20,19,19,0,YM,1,1,0,1,6,3,3,3,3,1,1,0,s,2,1,0,0,0,151,47
20,21,MemResp,4,21,20,20,0,OF,2,2,0,4,6,3,3,4,3,1,1,0,s,2,1,0,0,0,33,47
21,22,MemResp,4,22,21,21,0,YF,2,1,0,10,6,3,3,4,3,2,1,0,s,1,0,1,0,0,875,47
22,23,MemResp,4,23,22,22,0,OM,1,2,1,3,6,3,4,4,3,2,1,0,s,2,1,0,0,0,1840,47
23,24,MemResp,4,24,23,23,0,OM,1,2,0,11,6,3,4,4,3,2,2,0,s,1,0,1,0,0,865,47
24,25,MemResp,4,25,24,24,0,OF,2,2,0,4,6,3,4,5,3,2,2,0,a,2,1,0,0,0,576,47
25,26,MemResp,4,26,25,25,0,OF,2,2,0,4,6,3,4,6,3,2,2,0,a,2,1,0,0,0,443,47
26,27,MemResp,4,27,26,26,0,YF,2,1,1,2,6,4,4,6,3,2,2,0,a,2,1,0,0,0,406,47
27,28,MemResp,4,28,27,27,0,OM,1,2,1,3,6,4,5,6,3,2,2,0,k,2,0,0,0,1,520,47
28,29,MemResp,4,29,28,28,0,YF,2,1,1,2,6,5,5,6,3,2,2,0,s,2,1,0,0,0,485,47
29,30,MemResp,4,30,29,29,0,OM,1,2,0,11,6,5,5,6,3,2,3,0,s,1,0,1,0,0,720,47
30,31,MemResp,4,31,30,30,0,YM,1,1,0,1,7,5,5,6,3,2,3,0,k,2,0,0,0,1,400,47
31,32,MemResp,4,32,31,31,0,OM,1,2,1,3,7,5,6,6,3,2,3,0,s,2,1,0,0,0,699,47
32,33,MemResp,4,33,32,32,0,OF,2,2,0,4,7,5,6,7,3,2,3,0,s,2,1,0,0,0,526,47
33,34,MemResp,4,34,33,33,0,YM,1,1,0,1,8,5,6,7,3,2,3,0,s,2,1,0,0,0,380,47
34,35,MemResp,4,35,34,34,0,YF,2,1,1,2,8,6,6,7,3,2,3,0,k,2,0,0,0,1,466,47
35,36,MemResp,4,36,35,35,0,OM,1,2,1,3,8,6,7,7,3,2,3,0,l,2,0,0,0,1,41,47
36,37,MemResp,4,37,36,36,0,YM,1,1,0,1,9,6,7,7,3,2,3,0,l,2,0,0,0,1,676,47
37,38,MemResp,4,38,37,37,0,YF,2,1,1,2,9,7,7,7,3,2,3,0,s,2,1,0,0,0,624,47
38,39,MemResp,4,39,38,38,0,YF,2,1,1,2,9,8,7,7,3,2,3,0,k,2,0,0,0,1,681,47
39,40,MemResp,4,40,39,39,0,OF,2,2,0,4,9,8,7,8,3,2,3,0,s,2,1,0,0,0,1041,47
40,41,MemResp,4,41,40,40,0,YM,1,1,0,9,9,8,7,8,4,2,3,0,l,1,0,0,1,0,659,47
41,42,MemResp,4,42,41,41,0,OF,2,2,0,4,9,8,7,9,4,2,3,0,s,2,1,0,0,0,668,47
42,43,MemResp,4,43,42,42,0,OF,2,2,0,12,9,8,7,9,4,2,3,1,s,1,0,1,0,0,834,47
43,44,MemResp,4,44,43,43,0,OF,2,2,0,12,9,8,7,9,4,2,3,2,s,1,0,1,0,0,833,47
44,45,MemResp,4,45,44,44,0,YF,2,1,1,2,9,9,7,9,4,2,3,2,k,2,0,0,0,1,859,47
45,46,MemResp,4,46,45,45,0,YF,2,1,1,2,9,10,7,9,4,2,3,2,l,2,0,0,0,1,657,47
46,47,MemResp,4,47,46,46,0,YM,1,1,0,1,10,10,7,9,4,2,3,2,l,2,0,0,0,1,698,47
47,48,MemResp,4,48,47,47,0,YF,2,1,1,2,10,11,7,9,4,2,3,2,k,2,0,0,0,1,485,47
48,49,MemResp,4,49,48,48,0,OF,2,2,0,4,10,11,7,10,4,2,3,2,l,2,0,0,0,1,645,47
49,50,MemResp,4,50,49,49,0,OM,1,2,1,3,10,11,8,10,4,2,3,2,k,2,0,0,0,1,749,47
50,51,MemResp,4,51,50,50,0,OF,2,2,0,12,10,11,8,10,4,2,3,3,s,1,0,1,0,0,777,47
51,52,MemResp,4,52,51,51,0,OM,1,2,1,3,10,11,9,10,4,2,3,3,a,2,1,0,0,0,338,47
52,53,MemResp,4,53,52,52,0,YF,2,1,0,10,10,11,9,10,4,3,3,3,l,1,0,0,1,0,573,47
53,54,MemResp,4,54,53,53,0,OM,1,2,0,11,10,11,9,10,4,3,4,3,s,1,0,1,0,0,709,47
54,55,MemResp,4,55,54,54,0,YM,1,1,0,1,11,11,9,10,4,3,4,3,k,2,0,0,0,1,677,47
55,56,MemResp,4,56,55,55,0,OF,2,2,0,12,11,11,9,10,4,3,4,4,a,1,0,1,0,0,647,47
56,57,MemResp,4,57,56,56,0,OM,1,2,1,3,11,11,10,10,4,3,4,4,l,2,0,0,0,1,392,47
57,58,MemResp,4,58,57,57,0,YF,2,1,1,2,11,12,10,10,4,3,4,4,s,2,1,0,0,0,401,47
58,59,MemResp,4,59,58,58,0,OF,2,2,0,4,11,12,10,11,4,3,4,4,l,2,0,0,0,1,368,47
59,60,MemResp,4,60,59,59,0,YF,2,1,1,2,11,13,10,11,4,3,4,4,s,2,1,0,0,0,644,47
60,61,MemResp,4,61,60,60,0,OM,1,2,1,3,11,13,11,11,4,3,4,4,s,2,1,0,0,0,831,47
61,62,MemResp,4,62,61,61,0,YF,2,1,0,10,11,13,11,11,4,4,4,4,k,1,0,0,1,0,783,47
62,63,MemResp,4,63,62,62,0,YM,1,1,0,1,12,13,11,11,4,4,4,4,l,2,0,0,0,1,349,47
63,64,MemResp,4,64,63,63,0,OF,2,2,0,4,12,13,11,12,4,4,4,4,k,2,0,0,0,1,515,47
64,65,MemResp,4,65,64,64,0,YM,1,1,0,1,13,13,11,12,4,4,4,4,k,2,0,0,0,1,661,47
65,66,MemResp,4,66,65,65,0,OF,2,2,0,4,13,13,11,13,4,4,4,4,s,2,1,0,0,0,618,47
66,67,MemResp,4,67,66,66,0,OM,1,2,0,11,13,13,11,13,4,4,5,4,l,1,0,0,1,0,795,47
67,68,MemResp,4,68,67,67,0,YF,2,1,1,2,13,14,11,13,4,4,5,4,k,2,0,0,0,1,703,47
68,69,MemResp,4,69,68,68,0,OF,2,2,0,4,13,14,11,14,4,4,5,4,a,2,1,0,0,0,716,47
69,70,MemResp,4,70,69,69,0,YM,1,1,0,9,13,14,11,14,5,4,5,4,l,1,0,0,1,0,791,47
70,71,MemResp,4,71,70,70,0,OF,2,2,0,4,13,14,11,15,5,4,5,4,s,2,1,0,0,0,671,47
71,72,MemResp,4,72,71,71,0,OF,2,2,0,12,13,14,11,15,5,4,5,5,s,1,0,1,0,0,572,47
72,73,MemResp,4,73,72,72,0,OM,1,2,1,3,13,14,12,15,5,4,5,5,s,2,1,0,0,0,808,47
73,74,MemResp,4,74,73,73,0,YM,1,1,0,1,14,14,12,15,5,4,5,5,k,2,0,0,0,1,767,47
74,75,MemResp,4,75,74,74,0,OM,1,2,1,3,14,14,13,15,5,4,5,5,k,2,0,0,0,1,936,47
75,76,MemResp,4,76,75,75,0,YF,2,1,1,2,14,15,13,15,5,4,5,5,s,2,1,0,0,0,1407,47
76,77,MemRespITI,4,77,76,76,0,OM,1,2,1,3,14,15,14,15,5,4,5,5,0,2,0,0,0,0,1407,47
77,78,MemResp,4,78,77,77,0,OM,1,2,1,3,14,15,15,15,5,4,5,5,s,2,1,0,0,0,475,47
78,79,MemResp,4,79,78,78,0,YM,1,1,0,1,15,15,15,15,5,4,5,5,l,2,0,0,0,1,658,47
79,80,MemResp,4,80,79,79,0,YF,2,1,0,10,15,15,15,15,5,5,5,5,l,1,0,0,1,0,766,47
80,81,MemResp,4,81,0,80,1,OM,1,2,1,3,15,15,16,15,5,5,5,5,s,2,1,0,0,0,873,47
81,82,MemResp,4,82,1,81,1,YF,2,1,1,2,15,16,16,15,5,5,5,5,l,2,0,0,0,1,1188,47
82,83,MemResp,4,83,2,82,1,YF,2,1,0,10,15,16,16,15,5,6,5,5,l,1,0,0,1,0,962,47
83,84,MemResp,4,84,3,83,1,YM,1,1,0,1,16,16,16,15,5,6,5,5,l,2,0,0,0,1,568,47
84,85,MemResp,4,85,4,84,1,OM,1,2,0,11,16,16,16,15,5,6,6,5,k,1,0,0,1,0,893,47
85,86,MemResp,4,86,5,85,1,OF,2,2,0,4,16,16,16,16,5,6,6,5,a,2,1,0,0,0,788,47
86,87,MemResp,4,87,6,86,1,YF,2,1,1,2,16,17,16,16,5,6,6,5,s,2,1,0,0,0,561,47
87,88,MemResp,4,88,7,87,1,YF,2,1,0,10,16,17,16,16,5,7,6,5,k,1,0,0,1,0,52,47
88,89,MemResp,4,89,8,88,1,YF,2,1,1,2,16,18,16,16,5,7,6,5,k,2,0,0,0,1,34,47
89,90,MemResp,4,90,9,89,1,OF,2,2,0,4,16,18,16,17,5,7,6,5,a,2,1,0,0,0,610,47
90,91,MemResp,4,91,10,90,1,OF,2,2,0,4,16,18,16,18,5,7,6,5,a,2,1,0,0,0,598,47
91,92,MemResp,4,92,11,91,1,YF,2,1,1,2,16,19,16,18,5,7,6,5,l,2,0,0,0,1,572,47
92,93,MemResp,4,93,12,92,1,YF,2,1,1,2,16,20,16,18,5,7,6,5,l,2,0,0,0,1,973,47
93,94,MemResp,4,94,13,93,1,YF,2,1,1,2,16,21,16,18,5,7,6,5,k,2,0,0,0,1,623,47
94,95,MemResp,4,95,14,94,1,YF,2,1,1,2,16,22,16,18,5,7,6,5,l,2,0,0,0,1,590,47
95,96,MemResp,4,96,15,95,1,YM,1,1,0,1,17,22,16,18,5,7,6,5,l,2,0,0,0,1,621,47
96,97,MemResp,4,97,16,96,1,OM,1,2,1,3,17,22,17,18,5,7,6,5,a,2,1,0,0,0,762,47
97,98,MemResp,4,98,17,97,1,OF,2,2,0,4,17,22,17,19,5,7,6,5,s,2,1,0,0,0,799,47
98,99,MemResp,4,99,18,98,1,OM,1,2,1,3,17,22,18,19,5,7,6,5,s,2,1,0,0,0,458,47
99,100,MemResp,4,100,19,99,1,OF,2,2,0,4,17,22,18,20,5,7,6,5,s,2,1,0,0,0,474,47
100,101,MemResp,4,101,20,100,1,OF,2,2,0,4,17,22,18,21,5,7,6,5,s,2,1,0,0,0,443,47
101,102,MemResp,4,102,21,101,1,OM,1,2,1,3,17,22,19,21,5,7,6,5,s,2,1,0,0,0,652,47
102,103,MemResp,4,103,22,102,1,YM,1,1,0,1,18,22,19,21,5,7,6,5,a,2,1,0,0,0,415,47
103,104,MemResp,4,104,23,103,1,YM,1,1,0,1,19,22,19,21,5,7,6,5,l,2,0,0,0,1,588,47
104,105,MemResp,4,105,24,104,1,YM,1,1,0,1,20,22,19,21,5,7,6,5,l,2,0,0,0,1,530,47
105,106,MemResp,4,106,25,105,1,OM,1,2,1,3,20,22,20,21,5,7,6,5,a,2,1,0,0,0,731,47
106,107,MemResp,4,107,26,106,1,YF,2,1,1,2,20,23,20,21,5,7,6,5,l,2,0,0,0,1,579,47
107,108,MemResp,4,108,27,107,1,OF,2,2,0,4,20,23,20,22,5,7,6,5,s,2,1,0,0,0,951,47
108,109,MemResp,4,109,28,108,1,YM,1,1,0,9,20,23,20,22,6,7,6,5,l,1,0,0,1,0,651,47
109,110,MemResp,4,110,29,109,1,YM,1,1,0,9,20,23,20,22,7,7,6,5,k,1,0,0,1,0,856,47
110,111,MemResp,4,111,30,110,1,YF,2,1,1,2,20,24,20,22,7,7,6,5,s,2,1,0,0,0,695,47
111,112,MemResp,4,112,31,111,1,YM,1,1,0,1,21,24,20,22,7,7,6,5,l,2,0,0,0,1,662,47
112,113,MemResp,4,113,32,112,1,OF,2,2,0,4,21,24,20,23,7,7,6,5,a,2,1,0,0,0,546,47
113,114,MemResp,4,114,33,113,1,OF,2,2,0,4,21,24,20,24,7,7,6,5,s,2,1,0,0,0,577,47
114,115,MemResp,4,115,34,114,1,OF,2,2,0,4,21,24,20,25,7,7,6,5,s,2,1,0,0,0,476,47
115,116,MemResp,4,116,35,115,1,OF,2,2,0,12,21,24,20,25,7,7,6,6,l,1,0,0,1,0,712,47
116,117,MemResp,4,117,36,116,1,YM,1,1,0,1,22,24,20,25,7,7,6,6,a,2,1,0,0,0,956,47
117,118,MemResp,4,118,37,117,1,OF,2,2,0,4,22,24,20,26,7,7,6,6,a,2,1,0,0,0,862,47
118,119,MemResp,4,119,38,118,1,YF,2,1,1,2,22,25,20,26,7,7,6,6,l,2,0,0,0,1,794,47
119,120,MemResp,4,120,39,119,1,YM,1,1,0,1,23,25,20,26,7,7,6,6,l,2,0,0,0,1,767,47
120,121,MemResp,4,121,40,120,1,OF,2,2,0,12,23,25,20,26,7,7,6,7,a,1,0,1,0,0,709,47
121,122,MemResp,4,122,41,121,1,OM,1,2,1,3,23,25,21,26,7,7,6,7,s,2,1,0,0,0,546,47
122,123,MemResp,4,123,42,122,1,OM,1,2,1,3,23,25,22,26,7,7,6,7,s,2,1,0,0,0,549,47
123,124,MemResp,4,124,43,123,1,OF,2,2,0,12,23,25,22,26,7,7,6,8,a,1,0,1,0,0,478,47
124,125,MemResp,4,125,44,124,1,OM,1,2,0,11,23,25,22,26,7,7,7,8,a,1,0,1,0,0,630,47
125,126,MemResp,4,126,45,125,1,OM,1,2,0,11,23,25,22,26,7,7,8,8,s,1,0,1,0,0,683,47
126,127,MemResp,4,127,46,126,1,YF,2,1,0,10,23,25,22,26,7,8,8,8,l,1,0,0,1,0,695,47
127,128,MemResp,4,128,47,127,1,YM,1,1,0,9,23,25,22,26,8,8,8,8,s,1,0,1,0,0,723,47
128,129,MemResp,4,129,48,128,1,OF,2,2,0,4,23,25,22,27,8,8,8,8,a,2,1,0,0,0,560,47
129,130,MemResp,4,130,49,129,1,YF,2,1,1,2,23,26,22,27,8,8,8,8,l,2,0,0,0,1,610,47
130,131,MemResp,4,131,50,130,1,YM,1,1,0,9,23,26,22,27,9,8,8,8,l,1,0,0,1,0,723,47
131,132,MemResp,4,132,51,131,1,YF,2,1,0,10,23,26,22,27,9,9,8,8,l,1,0,0,1,0,719,47
132,133,MemResp,4,133,52,132,1,YM,1,1,0,1,24,26,22,27,9,9,8,8,k,2,0,0,0,1,690,47
133,134,MemResp,4,134,53,133,1,YM,1,1,0,1,25,26,22,27,9,9,8,8,l,2,0,0,0,1,627,47
134,135,MemResp,4,135,54,134,1,OM,1,2,1,3,25,26,23,27,9,9,8,8,a,2,1,0,0,0,687,47
135,136,MemResp,4,136,55,135,1,OM,1,2,0,11,25,26,23,27,9,9,9,8,s,1,0,1,0,0,621,47
136,137,MemResp,4,137,56,136,1,OF,2,2,0,4,25,26,23,28,9,9,9,8,a,2,1,0,0,0,703,47
137,138,MemResp,4,138,57,137,1,YM,1,1,0,9,25,26,23,28,10,9,9,8,l,1,0,0,1,0,624,47
138,139,MemResp,4,139,58,138,1,OM,1,2,1,3,25,26,24,28,10,9,9,8,s,2,1,0,0,0,766,47
139,140,MemResp,4,140,59,139,1,OF,2,2,0,12,25,26,24,28,10,9,9,9,s,1,0,1,0,0,898,47
140,141,MemResp,4,141,60,140,1,YF,2,1,1,2,25,27,24,28,10,9,9,9,l,2,0,0,0,1,693,47
141,142,MemResp,4,142,61,141,1,YF,2,1,1,2,25,28,24,28,10,9,9,9,l,2,0,0,0,1,648,47
142,143,MemResp,4,143,62,142,1,YM,1,1,0,1,26,28,24,28,10,9,9,9,l,2,0,0,0,1,703,47
143,144,MemResp,4,144,63,143,1,YM,1,1,0,1,27,28,24,28,10,9,9,9,l,2,0,0,0,1,431,47
144,145,MemResp,4,145,64,144,1,YM,1,1,0,1,28,28,24,28,10,9,9,9,l,2,0,0,0,1,689,47
145,146,MemResp,4,146,65,145,1,OM,1,2,1,3,28,28,25,28,10,9,9,9,a,2,1,0,0,0,525,47
146,147,MemResp,4,147,66,146,1,OM,1,2,1,3,28,28,26,28,10,9,9,9,a,2,1,0,0,0,495,47
147,148,MemResp,4,148,67,147,1,YF,2,1,1,2,28,29,26,28,10,9,9,9,l,2,0,0,0,1,611,47
148,149,MemResp,4,149,68,148,1,OF,2,2,0,12,28,29,26,28,10,9,9,10,a,1,0,1,0,0,617,47
149,150,MemResp,4,150,69,149,1,OM,1,2,1,3,28,29,27,28,10,9,9,10,s,2,1,0,0,0,860,47
150,151,MemResp,4,151,70,150,1,OF,2,2,0,4,28,29,27,29,10,9,9,10,a,2,1,0,0,0,703,47
