,Unnamed: 0,TypeOfResponse,Version,LogCounter,TrialCounter,MatrixCounter,RunCounter,Category,ObjectStimMatrix,StimSequence,NewStimMatrix,oldLLcounter,oldLScounter,oldNLcounter,oldNScounter,newLScounter,newLLcounter,newNScounter,newNLcounter,keyPressed,Mem,RT,Hit,FA,CR,Miss,subject
24,25,MemResp,8,25,24,24,0,MS,1,10,3,7,2,4,4,2,2,4,0,k,1,1294,0,0,1,0,31
25,26,MemResp,8,26,25,25,0,ML,2,10,1,7,2,5,4,2,2,4,0,h,2,1739,1,0,0,0,31
26,27,MemResp,8,27,26,26,0,NS,2,6,1,7,3,5,4,2,2,4,0,h,2,1891,1,0,0,0,31
27,28,MemResp,8,28,27,27,0,NS,1,5,1,7,3,5,4,3,2,4,0,h,1,1156,0,1,0,0,31
28,29,MemResp,8,29,28,28,0,NS,2,5,4,7,4,5,4,3,2,4,0,h,2,1491,1,0,0,0,31
29,30,MemResp,8,30,29,29,0,ML,2,9,4,7,4,6,4,3,2,4,0,l,2,918,0,0,0,1,31
30,31,MemResp,8,31,30,30,0,NS,2,7,4,7,5,6,4,3,2,4,0,l,2,1861,0,0,0,1,31
31,32,MemResp,8,32,31,31,0,ML,1,14,4,7,5,6,4,3,2,4,1,k,1,1794,0,0,1,0,31
32,33,MemRespITI,8,33,32,32,0,MS,2,14,2,7,5,6,5,3,2,4,1,s,2,1794,0,0,0,0,31
33,34,MemResp,8,34,33,33,0,NL,1,13,2,7,5,6,5,3,3,4,1,h,1,1312,0,1,0,0,31
34,35,MemResp,8,35,34,34,0,MS,2,13,4,7,5,6,6,3,3,4,1,h,2,1646,1,0,0,0,31
35,36,MemResp,8,36,35,35,0,NL,2,2,4,8,5,6,6,3,3,4,1,k,2,1791,0,0,0,1,31
36,37,MemResp,8,37,36,36,0,ML,2,11,4,8,5,7,6,3,3,4,1,h,2,2024,1,0,0,0,31
37,38,MemResp,8,38,37,37,0,ML,2,12,4,8,5,8,6,3,3,4,1,h,2,1774,1,0,0,0,31
38,39,MemResp,8,39,38,38,0,ML,2,10,4,8,5,9,6,3,3,4,1,k,2,1872,0,0,0,1,31
39,40,MemResp,8,40,39,39,0,NS,2,7,4,8,6,9,6,3,3,4,1,j,2,1185,1,0,0,0,31
40,41,MemRespITI,8,41,40,40,0,NL,2,1,4,9,6,9,6,3,3,4,1,a,2,1185,0,0,0,0,31
41,42,MemResp,8,42,41,41,0,MS,2,16,4,9,6,9,7,3,3,4,1,j,2,1172,1,0,0,0,31
42,43,MemResp,8,43,42,42,0,MS,2,15,4,9,6,9,8,3,3,4,1,h,2,1902,1,0,0,0,31
43,44,MemRespITI,8,44,43,43,0,NS,2,6,4,9,7,9,8,3,3,4,1,a,2,1902,0,0,0,0,31
44,45,MemRespITI,8,45,44,44,0,MS,2,15,4,9,7,9,9,3,3,4,1,0,2,1902,0,0,0,0,31
45,46,MemResp,8,46,45,45,0,NL,2,3,4,10,7,9,9,3,3,4,1,h,2,1657,1,0,0,0,31
46,47,MemResp,8,47,46,46,0,ML,1,13,4,10,7,9,9,3,3,4,2,h,1,1200,0,1,0,0,31
47,48,MemResp,8,48,47,47,0,MS,1,13,3,10,7,9,9,3,3,5,2,h,1,1151,0,1,0,0,31
48,49,MemRespITI,8,49,48,48,0,MS,2,13,1,10,7,9,10,3,3,5,2,a,2,1151,0,0,0,0,31
49,50,MemRespITI,8,50,49,49,0,ML,2,11,1,10,7,10,10,3,3,5,2,a,2,1151,0,0,0,0,31
50,51,MemRespITI,8,51,50,50,0,NS,2,5,1,10,8,10,10,3,3,5,2,0,2,1151,0,0,0,0,31
51,52,MemResp,8,52,51,51,0,NS,2,6,1,10,9,10,10,3,3,5,2,h,2,1470,1,0,0,0,31
52,53,MemResp,8,53,52,52,0,NS,1,2,1,10,9,10,10,4,3,5,2,h,1,1156,0,1,0,0,31
53,54,MemResp,8,54,53,53,0,NS,1,2,1,10,9,10,10,5,3,5,2,k,1,1740,0,0,1,0,31
54,55,MemResp,8,55,54,54,0,NL,2,2,4,11,9,10,10,5,3,5,2,k,2,1484,0,0,0,1,31
55,56,MemResp,8,56,55,55,0,ML,1,7,4,11,9,10,10,5,3,5,3,h,1,1688,0,1,0,0,31
56,57,MemResp,8,57,56,56,0,NS,2,7,4,11,10,10,10,5,3,5,3,h,2,1167,1,0,0,0,31
57,58,MemResp,8,58,57,57,0,ML,2,12,4,11,10,11,10,5,3,5,3,k,2,1310,0,0,0,1,31
58,59,MemResp,8,59,58,58,0,NS,2,7,4,11,11,11,10,5,3,5,3,h,2,1262,1,0,0,0,31
59,60,MemResp,8,60,59,59,0,ML,2,10,4,11,11,12,10,5,3,5,3,h,2,1937,1,0,0,0,31
60,61,MemResp,8,61,60,60,0,ML,1,6,4,11,11,12,10,5,3,5,4,h,1,1273,0,1,0,0,31
61,62,MemResp,8,62,61,61,0,NL,1,6,2,11,11,12,10,5,4,5,4,h,1,1202,0,1,0,0,31
62,63,MemResp,8,63,62,62,0,NS,2,6,2,11,12,12,10,5,4,5,4,h,2,1033,1,0,0,0,31
63,64,MemResp,8,64,63,63,0,MS,2,15,2,11,12,12,11,5,4,5,4,h,2,1525,1,0,0,0,31
64,65,MemResp,8,65,64,64,0,MS,2,15,2,11,12,12,12,5,4,5,4,h,2,1342,1,0,0,0,31
65,66,MemResp,8,66,65,65,0,ML,2,12,2,11,12,13,12,5,4,5,4,k,2,1689,0,0,0,1,31
66,67,MemResp,8,67,66,66,0,NS,2,8,2,11,13,13,12,5,4,5,4,h,2,1616,1,0,0,0,31
67,68,MemRespITI,8,68,67,67,0,MS,2,16,2,11,13,13,13,5,4,5,4,a,2,1616,0,0,0,0,31
68,69,MemResp,8,69,68,68,0,MS,2,14,2,11,13,13,14,5,4,5,4,h,2,1647,1,0,0,0,31
69,70,MemResp,8,70,69,69,0,NL,1,5,2,11,13,13,14,5,5,5,4,h,1,1752,0,1,0,0,31
70,71,MemResp,8,71,70,70,0,NS,2,5,4,11,14,13,14,5,5,5,4,h,2,1861,1,0,0,0,31
71,72,MemRespITI,8,72,71,71,0,NS,2,6,4,11,15,13,14,5,5,5,4,a,2,1861,0,0,0,0,31
72,73,MemResp,8,73,72,72,0,NS,2,7,4,11,16,13,14,5,5,5,4,h,2,1606,1,0,0,0,31
73,74,MemResp,8,74,73,73,0,NS,2,5,4,11,17,13,14,5,5,5,4,h,2,1658,1,0,0,0,31
74,75,MemResp,8,75,74,74,0,MS,2,13,4,11,17,13,15,5,5,5,4,h,2,1143,1,0,0,0,31
75,76,MemResp,8,76,75,75,0,ML,2,11,4,11,17,14,15,5,5,5,4,h,2,1184,1,0,0,0,31
76,77,MemRespITI,8,77,76,76,0,NL,2,4,4,12,17,14,15,5,5,5,4,0,2,1184,0,0,0,0,31
77,78,MemRespITI,8,78,77,77,0,ML,1,9,4,12,17,14,15,5,5,5,5,0,1,1184,0,0,0,0,31
78,79,MemResp,8,79,78,78,0,ML,2,9,4,12,17,15,15,5,5,5,5,h,2,1981,1,0,0,0,31
79,80,MemRespITI,8,80,79,79,0,ML,1,12,4,12,17,15,15,5,5,5,6,0,1,1981,0,0,0,0,31
80,81,MemResp,8,81,80,80,0,ML,2,12,4,12,17,16,15,5,5,5,6,h,2,1512,1,0,0,0,31
81,82,MemRespITI,8,82,81,81,0,ML,2,11,4,12,17,17,15,5,5,5,6,a,2,1512,0,0,0,0,31
82,83,MemRespITI,8,83,82,82,0,ML,1,7,4,12,17,17,15,5,5,5,7,0,1,1512,0,0,0,0,31
83,84,MemResp,8,84,83,83,0,NS,2,7,2,12,18,17,15,5,5,5,7,k,2,1584,0,0,0,1,31
84,85,MemResp,8,85,84,84,0,ML,2,9,2,12,18,18,15,5,5,5,7,h,2,1611,1,0,0,0,31
85,86,MemResp,8,86,85,85,0,ML,2,9,2,12,18,19,15,5,5,5,7,k,2,1291,0,0,0,1,31
86,87,MemRespITI,8,87,0,86,1,NS,2,6,2,12,19,19,15,5,5,5,7,0,2,1291,0,0,0,0,31
87,88,MemResp,8,88,1,87,1,NS,2,8,2,12,20,19,15,5,5,5,7,k,2,1485,0,0,0,1,31
88,89,MemResp,8,89,2,88,1,MS,2,16,2,12,20,19,16,5,5,5,7,k,2,932,0,0,0,1,31
89,90,MemResp,8,90,3,89,1,NS,2,7,2,12,21,19,16,5,5,5,7,h,2,1441,1,0,0,0,31
90,91,MemResp,8,91,4,90,1,NL,2,2,2,13,21,19,16,5,5,5,7,h,2,1695,1,0,0,0,31
91,92,MemRespITI,8,92,5,91,1,NS,2,5,2,13,22,19,16,5,5,5,7,a,2,1695,0,0,0,0,31
92,93,MemResp,8,93,6,92,1,NL,1,10,2,13,22,19,16,5,6,5,7,h,1,1243,0,1,0,0,31
93,94,MemResp,8,94,7,93,1,MS,1,10,3,13,22,19,16,5,6,6,7,h,1,1610,0,1,0,0,31
94,95,MemResp,8,95,8,94,1,ML,2,10,4,13,22,20,16,5,6,6,7,h,2,1391,1,0,0,0,31
95,96,MemResp,8,96,9,95,1,NL,2,1,4,14,22,20,16,5,6,6,7,h,2,1375,1,0,0,0,31
96,97,MemResp,8,97,10,96,1,MS,2,15,4,14,22,20,17,5,6,6,7,k,2,1497,0,0,0,1,31
97,98,MemResp,8,98,11,97,1,ML,1,15,4,14,22,20,17,5,6,6,8,h,1,1657,0,1,0,0,31
98,99,MemResp,8,99,12,98,1,MS,2,15,1,14,22,20,18,5,6,6,8,h,2,1472,1,0,0,0,31
99,100,MemResp,8,100,13,99,1,ML,2,9,1,14,22,21,18,5,6,6,8,k,2,1610,0,0,0,1,31
100,101,MemResp,8,101,14,100,1,MS,2,13,1,14,22,21,19,5,6,6,8,h,2,1303,1,0,0,0,31
101,102,MemResp,8,102,15,101,1,ML,2,11,1,14,22,22,19,5,6,6,8,h,2,1421,1,0,0,0,31
102,103,MemResp,8,103,16,102,1,NS,1,4,1,14,22,22,19,6,6,6,8,h,1,1526,0,1,0,0,31
103,104,MemResp,8,104,17,103,1,NL,2,4,4,15,22,22,19,6,6,6,8,h,2,1287,1,0,0,0,31
104,105,MemResp,8,105,18,104,1,NL,2,2,4,16,22,22,19,6,6,6,8,k,2,1510,0,0,0,1,31
105,106,MemResp,8,106,19,105,1,ML,2,12,4,16,22,23,19,6,6,6,8,h,2,1727,1,0,0,0,31
106,107,MemResp,8,107,20,106,1,NL,2,2,4,17,22,23,19,6,6,6,8,k,2,1776,0,0,0,1,31
107,108,MemResp,8,108,21,107,1,NL,2,2,4,18,22,23,19,6,6,6,8,k,2,1356,0,0,0,1,31
108,109,MemResp,8,109,22,108,1,ML,1,6,4,18,22,23,19,6,6,6,9,h,1,1502,0,1,0,0,31
109,110,MemResp,8,110,23,109,1,MS,1,6,3,18,22,23,19,6,6,7,9,k,1,1609,0,0,1,0,31
110,111,MemResp,8,111,24,110,1,NS,2,6,1,18,23,23,19,6,6,7,9,k,2,1463,0,0,0,1,31
111,112,MemResp,8,112,25,111,1,NL,2,4,1,19,23,23,19,6,6,7,9,h,2,1564,1,0,0,0,31
112,113,MemRespITI,8,113,26,112,1,NS,1,4,1,19,23,23,19,7,6,7,9,a,1,1564,0,0,0,0,31
113,114,MemResp,8,114,27,113,1,ML,1,4,4,19,23,23,19,7,6,7,10,h,1,1840,0,1,0,0,31
114,115,MemResp,8,115,28,114,1,NL,2,4,2,20,23,23,19,7,6,7,10,k,2,1416,0,0,0,1,31
115,116,MemResp,8,116,29,115,1,ML,2,10,2,20,23,24,19,7,6,7,10,h,2,1496,1,0,0,0,31
116,117,MemResp,8,117,30,116,1,NL,2,1,2,21,23,24,19,7,6,7,10,k,2,2004,0,0,0,1,31
117,118,MemResp,8,118,31,117,1,NS,2,5,2,21,24,24,19,7,6,7,10,k,2,1758,0,0,0,1,31
118,119,MemRespITI,8,119,32,118,1,NL,2,3,2,22,24,24,19,7,6,7,10,0,2,1758,0,0,0,0,31
119,120,MemResp,8,120,33,119,1,NL,1,8,2,22,24,24,19,7,7,7,10,h,1,1816,0,1,0,0,31
120,121,MemResp,8,121,34,120,1,NS,1,8,1,22,24,24,19,8,7,7,10,h,1,1858,0,1,0,0,31
121,122,MemResp,8,122,35,121,1,NS,2,8,2,22,25,24,19,8,7,7,10,h,2,1115,1,0,0,0,31
122,123,MemResp,8,123,36,122,1,NL,2,1,2,23,25,24,19,8,7,7,10,k,2,1676,0,0,0,1,31
123,124,MemResp,8,124,37,123,1,NL,1,14,2,23,25,24,19,8,8,7,10,k,1,1291,0,0,1,0,31
124,125,MemRespITI,8,125,38,124,1,MS,2,14,4,23,25,24,20,8,8,7,10,a,2,1291,0,0,0,0,31
125,126,MemResp,8,126,39,125,1,NL,2,4,4,24,25,24,20,8,8,7,10,k,2,1435,0,0,0,1,31
126,127,MemResp,8,127,40,126,1,ML,1,11,4,24,25,24,20,8,8,7,11,k,1,1562,0,0,1,0,31
127,128,MemResp,8,128,41,127,1,ML,2,11,3,24,25,25,20,8,8,7,11,k,2,1501,0,0,0,1,31
128,129,MemRespITI,8,129,42,128,1,MS,1,2,3,24,25,25,20,8,8,8,11,0,1,1501,0,0,0,0,31
129,130,MemResp,8,130,43,129,1,NL,2,2,3,25,25,25,20,8,8,8,11,h,2,1385,1,0,0,0,31
130,131,MemResp,8,131,44,130,1,MS,2,13,3,25,25,25,21,8,8,8,11,k,2,1345,0,0,0,1,31
131,132,MemResp,8,132,45,131,1,MS,1,4,3,25,25,25,21,8,8,9,11,h,1,1766,0,1,0,0,31
132,133,MemResp,8,133,46,132,1,NL,2,4,1,26,25,25,21,8,8,9,11,k,2,1878,0,0,0,1,31
133,134,MemResp,8,134,47,133,1,NS,1,14,1,26,25,25,21,9,8,9,11,h,1,1393,0,1,0,0,31
134,135,MemResp,8,135,48,134,1,MS,2,14,3,26,25,25,22,9,8,9,11,k,2,1641,0,0,0,1,31
135,136,MemRespITI,8,136,49,135,1,MS,1,13,3,26,25,25,22,9,8,10,11,a,1,1641,0,0,0,0,31
136,137,MemResp,8,137,50,136,1,MS,2,13,2,26,25,25,23,9,8,10,11,h,2,1496,1,0,0,0,31
137,138,MemRespITI,8,138,51,137,1,ML,2,9,2,26,25,26,23,9,8,10,11,a,2,1496,0,0,0,0,31
138,139,MemResp,8,139,52,138,1,NL,2,3,2,27,25,26,23,9,8,10,11,h,2,1513,1,0,0,0,31
139,140,MemResp,8,140,53,139,1,ML,2,12,2,27,25,27,23,9,8,10,11,h,2,1626,1,0,0,0,31
140,141,MemResp,8,141,54,140,1,NS,2,8,2,27,26,27,23,9,8,10,11,k,2,1459,0,0,0,1,31
141,142,MemResp,8,142,55,141,1,NL,2,4,2,28,26,27,23,9,8,10,11,k,2,1695,0,0,0,1,31
142,143,MemResp,8,143,56,142,1,MS,2,15,2,28,26,27,24,9,8,10,11,k,2,1217,0,0,0,1,31
143,144,MemResp,8,144,57,143,1,NL,2,2,2,29,26,27,24,9,8,10,11,h,2,1099,1,0,0,0,31
144,145,MemRespITI,8,145,58,144,1,NL,2,1,2,30,26,27,24,9,8,10,11,0,2,1099,0,0,0,0,31
145,146,MemRespITI,8,146,59,145,1,NL,1,10,2,30,26,27,24,9,9,10,11,0,1,1099,0,0,0,0,31
146,147,MemResp,8,147,60,146,1,ML,2,10,2,30,26,28,24,9,9,10,11,h,2,1787,1,0,0,0,31
147,148,MemResp,8,148,61,147,1,NL,1,16,2,30,26,28,24,9,10,10,11,h,1,1537,0,1,0,0,31
148,149,MemResp,8,149,62,148,1,MS,2,16,1,30,26,28,25,9,10,10,11,h,2,1710,1,0,0,0,31
149,150,MemResp,8,150,63,149,1,MS,2,14,1,30,26,28,26,9,10,10,11,h,2,1562,1,0,0,0,31
150,151,MemResp,8,151,64,150,1,NS,1,8,1,30,26,28,26,10,10,10,11,k,1,1377,0,0,1,0,31
151,152,MemRespITI,8,152,65,151,1,NS,2,8,1,30,27,28,26,10,10,10,11,s,2,1377,0,0,0,0,31
152,153,MemResp,8,153,66,152,1,MS,2,16,1,30,27,28,27,10,10,10,11,h,2,1748,1,0,0,0,31
153,154,MemResp,8,154,67,153,1,NS,2,8,1,30,28,28,27,10,10,10,11,k,2,1587,0,0,0,1,31
154,155,MemResp,8,155,68,154,1,NS,1,9,1,30,28,28,27,11,10,10,11,k,1,1158,0,0,1,0,31
155,156,MemResp,8,156,69,155,1,ML,2,9,3,30,28,29,27,11,10,10,11,k,2,1623,0,0,0,1,31
156,157,MemResp,8,157,70,156,1,MS,2,13,3,30,28,29,28,11,10,10,11,h,2,1784,1,0,0,0,31
157,158,MemRespITI,8,158,71,157,1,NS,2,6,3,30,29,29,28,11,10,10,11,s,2,1784,0,0,0,0,31
158,159,MemResp,8,159,72,158,1,MS,2,14,3,30,29,29,29,11,10,10,11,h,2,1243,1,0,0,0,31
159,160,MemResp,8,160,73,159,1,MS,2,16,3,30,29,29,30,11,10,10,11,h,2,1288,1,0,0,0,31
160,161,MemResp,8,161,74,160,1,MS,2,15,3,30,29,29,31,11,10,10,11,j,2,1617,1,0,0,0,31
161,162,MemResp,8,162,75,161,1,ML,2,12,3,30,29,30,31,11,10,10,11,l,2,1683,0,0,0,1,31
162,163,MemResp,8,163,76,162,1,ML,2,10,3,30,29,31,31,11,10,10,11,h,2,1546,1,0,0,0,31
163,164,MemResp,8,164,77,163,1,MS,2,14,3,30,29,31,32,11,10,10,11,h,2,1167,1,0,0,0,31
164,165,MemResp,8,165,78,164,1,MS,1,5,3,30,29,31,32,11,10,11,11,h,1,1601,0,1,0,0,31
165,166,MemResp,8,166,79,165,1,NS,2,5,2,30,30,31,32,11,10,11,11,h,2,1630,1,0,0,0,31
166,167,MemResp,8,167,80,166,1,NL,2,4,2,31,30,31,32,11,10,11,11,h,2,1848,1,0,0,0,31
167,168,MemResp,8,168,81,167,1,NL,2,3,2,32,30,31,32,11,10,11,11,h,2,1932,1,0,0,0,31
168,169,MemResp,8,169,82,168,1,NS,2,8,2,32,31,31,32,11,10,11,11,k,2,1468,0,0,0,1,31
169,170,MemResp,8,170,83,169,1,NL,1,12,2,32,31,31,32,11,11,11,11,h,1,1485,0,1,0,0,31
170,171,MemRespITI,8,171,84,170,1,ML,2,12,,32,31,32,32,11,11,11,11,0,2,1485,0,0,0,0,31
171,172,MemResp,8,172,85,171,1,NS,2,7,,32,32,32,32,11,11,11,11,h,2,1817,1,0,0,0,31
0,1,MemResp,4,1,0,0,0,ML,1,,,0,0,0,0,0,0,0,1,h,1,1680,0,1,0,0,32
1,2,MemResp,4,2,1,1,0,NL,2,2,3,1,0,0,0,0,0,0,1,j,2,949,1,0,0,0,32
2,3,MemResp,4,3,2,2,0,NL,2,3,3,2,0,0,0,0,0,0,1,h,2,799,1,0,0,0,32
3,4,MemResp,4,4,3,3,0,MS,1,1,3,2,0,0,0,0,0,1,1,k,1,655,0,0,1,0,32
4,5,MemResp,4,5,4,4,0,NL,2,1,3,3,0,0,0,0,0,1,1,k,2,741,0,0,0,1,32
5,6,MemResp,4,6,5,5,0,NS,2,8,3,3,1,0,0,0,0,1,1,k,2,1378,0,0,0,1,32
6,7,MemResp,4,7,6,6,0,ML,2,10,3,3,1,1,0,0,0,1,1,k,2,1035,0,0,0,1,32
7,8,MemResp,4,8,7,7,0,MS,1,5,3,3,1,1,0,0,0,2,1,h,1,1413,0,1,0,0,32
8,9,MemResp,4,9,8,8,0,NS,2,5,2,3,2,1,0,0,0,2,1,h,2,982,1,0,0,0,32
9,10,MemRespITI,4,10,9,9,0,NS,2,5,2,3,3,1,0,0,0,2,1,0,2,982,0,0,0,0,32
10,11,MemResp,4,11,10,10,0,NL,1,12,2,3,3,1,0,0,1,2,1,j,1,896,0,1,0,0,32
11,12,MemResp,4,12,11,11,0,ML,1,12,4,3,3,1,0,0,1,2,2,k,1,850,0,0,1,0,32
12,13,MemResp,4,13,12,12,0,ML,2,12,3,3,3,2,0,0,1,2,2,l,2,861,0,0,0,1,32
13,14,MemResp,4,14,13,13,0,MS,1,4,3,3,3,2,0,0,1,3,2,h,1,981,0,1,0,0,32
14,15,MemResp,4,15,14,14,0,ML,1,4,4,3,3,2,0,0,1,3,3,k,1,662,0,0,1,0,32
15,16,MemResp,4,16,15,15,0,NL,2,4,2,4,3,2,0,0,1,3,3,k,2,473,0,0,0,1,32
16,17,MemResp,4,17,16,16,0,ML,2,11,2,4,3,3,0,0,1,3,3,k,2,1040,0,0,0,1,32
17,18,MemResp,4,18,17,17,0,NL,1,5,2,4,3,3,0,0,2,3,3,k,1,1037,0,0,1,0,32
18,19,MemResp,4,19,18,18,0,NS,2,5,2,4,4,3,0,0,2,3,3,l,2,445,0,0,0,1,32
19,20,MemResp,4,20,19,19,0,NL,2,4,2,5,4,3,0,0,2,3,3,k,2,502,0,0,0,1,32
20,21,MemRespITI,4,21,20,20,0,ML,2,12,2,5,4,4,0,0,2,3,3,s,2,502,0,0,0,0,32
21,22,MemResp,4,22,21,21,0,NL,2,3,2,6,4,4,0,0,2,3,3,k,2,207,0,0,0,1,32
22,23,MemResp,4,23,22,22,0,NL,2,1,2,7,4,4,0,0,2,3,3,h,2,572,1,0,0,0,32
23,24,MemResp,4,24,23,23,0,ML,2,9,2,7,4,5,0,0,2,3,3,l,2,333,0,0,0,1,32
24,25,MemRespITI,4,25,24,24,0,NS,2,6,2,7,5,5,0,0,2,3,3,a,2,333,0,0,0,0,32
25,26,MemResp,4,26,25,25,0,MS,2,14,2,7,5,5,1,0,2,3,3,k,2,1113,0,0,0,1,32
26,27,MemResp,4,27,26,26,0,NS,2,6,2,7,6,5,1,0,2,3,3,k,2,986,0,0,0,1,32
27,28,MemResp,4,28,27,27,0,NL,2,1,2,8,6,5,1,0,2,3,3,k,2,649,0,0,0,1,32
28,29,MemResp,4,29,28,28,0,NL,2,3,2,9,6,5,1,0,2,3,3,l,2,359,0,0,0,1,32
29,30,MemResp,4,30,29,29,0,NS,2,5,2,9,7,5,1,0,2,3,3,l,2,619,0,0,0,1,32
30,31,MemResp,4,31,30,30,0,NL,1,16,2,9,7,5,1,0,3,3,3,l,1,677,0,0,1,0,32
31,32,MemResp,4,32,31,31,0,MS,2,16,1,9,7,5,2,0,3,3,3,k,2,591,0,0,0,1,32
32,33,MemRespITI,4,33,32,32,0,MS,2,14,1,9,7,5,3,0,3,3,3,s,2,591,0,0,0,0,32
33,34,MemRespITI,4,34,33,33,0,NS,1,3,1,9,7,5,3,1,3,3,3,a,1,591,0,0,0,0,32
34,35,MemRespITI,4,35,34,34,0,NL,1,3,2,9,7,5,3,1,4,3,3,a,1,591,0,0,0,0,32
35,36,MemRespITI,4,36,35,35,0,NL,2,3,2,10,7,5,3,1,4,3,3,a,2,591,0,0,0,0,32
36,37,MemRespITI,4,37,36,36,0,ML,2,12,2,10,7,6,3,1,4,3,3,s,2,591,0,0,0,0,32
37,38,MemResp,4,38,37,37,0,NL,2,2,2,11,7,6,3,1,4,3,3,k,2,1019,0,0,0,1,32
38,39,MemResp,4,39,38,38,0,MS,2,13,2,11,7,6,4,1,4,3,3,j,2,879,1,0,0,0,32
39,40,MemResp,4,40,39,39,0,NL,1,15,2,11,7,6,4,1,5,3,3,k,1,570,0,0,1,0,32
40,41,MemResp,4,41,40,40,0,MS,2,15,3,11,7,6,5,1,5,3,3,j,2,270,1,0,0,0,32
41,42,MemRespITI,4,42,41,41,0,NS,2,7,3,11,8,6,5,1,5,3,3,l,2,270,0,0,0,0,32
42,43,MemResp,4,43,42,42,0,ML,2,11,3,11,8,7,5,1,5,3,3,l,2,510,0,0,0,1,32
43,44,MemResp,4,44,43,43,0,MS,1,12,3,11,8,7,5,1,5,4,3,j,1,1244,0,1,0,0,32
44,45,MemResp,4,45,44,44,0,ML,2,12,1,11,8,8,5,1,5,4,3,k,2,629,0,0,0,1,32
45,46,MemResp,4,46,45,45,0,NS,1,4,1,11,8,8,5,2,5,4,3,l,1,645,0,0,1,0,32
46,47,MemRespITI,4,47,46,46,0,NL,2,4,3,12,8,8,5,2,5,4,3,s,2,645,0,0,0,0,32
47,48,MemResp,4,48,47,47,0,MS,2,14,3,12,8,8,6,2,5,4,3,k,2,519,0,0,0,1,32
48,49,MemResp,4,49,48,48,0,MS,2,13,3,12,8,8,7,2,5,4,3,j,2,823,1,0,0,0,32
49,50,MemResp,4,50,49,49,0,NS,2,8,3,12,9,8,7,2,5,4,3,k,2,411,0,0,0,1,32
50,51,MemRespITI,4,51,50,50,0,MS,2,15,3,12,9,8,8,2,5,4,3,0,2,411,0,0,0,0,32
51,52,MemRespITI,4,52,51,51,0,MS,2,15,3,12,9,8,9,2,5,4,3,a,2,411,0,0,0,0,32
52,53,MemResp,4,53,52,52,0,NS,2,8,3,12,10,8,9,2,5,4,3,l,2,716,0,0,0,1,32
53,54,MemResp,4,54,53,53,0,NL,2,1,3,13,10,8,9,2,5,4,3,k,2,844,0,0,0,1,32
54,55,MemResp,4,55,54,54,0,ML,2,10,3,13,10,9,9,2,5,4,3,k,2,581,0,0,0,1,32
55,56,MemResp,4,56,55,55,0,MS,1,14,3,13,10,9,9,2,5,5,3,j,1,643,0,1,0,0,32
56,57,MemResp,4,57,56,56,0,MS,2,14,4,13,10,9,10,2,5,5,3,k,2,368,0,0,0,1,32
57,58,MemResp,4,58,57,57,0,NS,2,7,4,13,11,9,10,2,5,5,3,k,2,1157,0,0,0,1,32
58,59,MemRespITI,4,59,58,58,0,NS,2,6,4,13,12,9,10,2,5,5,3,a,2,1157,0,0,0,0,32
59,60,MemResp,4,60,59,59,0,NS,2,8,4,13,13,9,10,2,5,5,3,j,2,1828,1,0,0,0,32
60,61,MemResp,4,61,60,60,0,ML,2,9,4,13,13,10,10,2,5,5,3,j,2,747,1,0,0,0,32
61,62,MemResp,4,62,61,61,0,NS,2,6,4,13,14,10,10,2,5,5,3,h,2,753,1,0,0,0,32
62,63,MemResp,4,63,62,62,0,NS,2,8,4,13,15,10,10,2,5,5,3,h,2,849,1,0,0,0,32
63,64,MemRespITI,4,64,63,63,0,MS,2,15,4,13,15,10,11,2,5,5,3,s,2,849,0,0,0,0,32
64,65,MemResp,4,65,64,64,0,ML,1,15,4,13,15,10,11,2,5,5,4,j,1,278,0,1,0,0,32
65,66,MemResp,4,66,65,65,0,NL,1,15,2,13,15,10,11,2,6,5,4,j,1,704,0,1,0,0,32
66,67,MemResp,4,67,66,66,0,MS,2,15,4,13,15,10,12,2,6,5,4,j,2,1377,1,0,0,0,32
67,68,MemResp,4,68,67,67,0,NS,2,8,4,13,16,10,12,2,6,5,4,j,2,547,1,0,0,0,32
68,69,MemResp,4,69,68,68,0,NL,2,1,4,14,16,10,12,2,6,5,4,j,2,59,1,0,0,0,32
69,70,MemRespITI,4,70,69,69,0,ML,1,16,4,14,16,10,12,2,6,5,5,s,1,59,0,0,0,0,32
70,71,MemRespITI,4,71,70,70,0,MS,2,16,3,14,16,10,13,2,6,5,5,s,2,59,0,0,0,0,32
71,72,MemRespITI,4,72,71,71,0,MS,2,16,3,14,16,10,14,2,6,5,5,0,2,59,0,0,0,0,32
72,73,MemResp,4,73,72,72,0,MS,2,13,3,14,16,10,15,2,6,5,5,k,2,152,0,0,0,1,32
73,74,MemResp,4,74,73,73,0,NS,2,6,3,14,17,10,15,2,6,5,5,l,2,5,0,0,0,1,32
74,75,MemResp,4,75,74,74,0,MS,1,13,3,14,17,10,15,2,6,6,5,l,1,136,0,0,1,0,32
75,76,MemResp,4,76,75,75,0,MS,1,13,3,14,17,10,15,2,6,7,5,h,1,434,0,1,0,0,32
76,77,MemResp,4,77,76,76,0,MS,2,13,2,14,17,10,16,2,6,7,5,j,2,1345,1,0,0,0,32
77,78,MemRespITI,4,78,77,77,0,NS,2,7,2,14,18,10,16,2,6,7,5,a,2,1345,0,0,0,0,32
